"timestamp","x","y","z"
"152489460","-0.045668654","0.16050348","0.62556726","0.7621146","0.5235988"
"162378340","-0.045668654","0.16050348","0.62556726","0.7621146","0.5235988"
"172267220","-0.045668654","0.16050348","0.62556726","0.7621146","0.5235988"
"182156100","-0.045668654","0.16050348","0.62556726","0.7621146","0.5235988"
"192044980","-0.045668654","0.16050348","0.62556726","0.7621146","0.5235988"
"201926109","-0.045668654","0.16050348","0.62556726","0.7621146","0.5235988"
"211807238","-0.045668654","0.16050348","0.62556726","0.7621146","0.5235988"
"221688367","-0.045668654","0.16050348","0.62556726","0.7621146","0.5235988"
"231569496","-0.045668654","0.16050348","0.62556726","0.7621146","0.5235988"
"241458376","-0.045668654","0.16050348","0.62556726","0.7621146","0.5235988"
"251347256","-0.045668654","0.16050348","0.62556726","0.7621146","0.5235988"
"261236136","-0.04555344","0.16039914","0.6225752","0.7645895","0.5235988"
"271125016","-0.045457184","0.1602619","0.61970145","0.7669551","0.5235988"
"281013646","-0.045489818","0.16010416","0.61720866","0.76899344","0.5235988"
"290902276","-0.045285936","0.15996005","0.6148007","0.77096194","0.5235988"
"300790906","-0.044613305","0.16008484","0.61257774","0.7727425","0.5235988"
"310679536","-0.043562528","0.16021588","0.6105373","0.7743885","0.5235988"
"320568416","-0.042324156","0.16005388","0.60855585","0.7760484","0.5235988"
"330457296","-0.041204777","0.15959845","0.60667425","0.77767396","0.5235988"
"340346176","-0.040657222","0.15896612","0.60492563","0.7791931","0.5235988"
"350235056","-0.04089623","0.15827547","0.60325766","0.78061306","0.5235988"
"360123936","-0.041537747","0.15765779","0.60164785","0.7819453","0.5235988"
"370012816","-0.04232834","0.15694152","0.6000437","0.7832785","0.5235988"
"379901696","-0.04364648","0.15588865","0.5983146","0.7847378","0.5235988"
"389790576","-0.045878615","0.15480228","0.59660196","0.78612816","0.5235988"
"399679456","-0.04887012","0.15391041","0.59482145","0.78747123","0.5235988"
"409568336","-0.052306432","0.15305117","0.59290403","0.7888626","0.5235988"
"419457216","-0.05424457","0.1525313","0.5918194","0.78964645","0.5235988"
"429346096","-0.05646604","0.15179409","0.5905078","0.7906142","0.5235988"
"439234976","-0.058346316","0.15070876","0.589474","0.7914563","0.5235988"
"449123856","-0.060834296","0.14955266","0.5891509","0.79172873","0.5235988"
"459012736","-0.06464515","0.14846784","0.59040046","0.7906994","0.5235988"
"468901616","-0.06890889","0.14626546","0.5910592","0.7902575","0.5235988"
"478790246","-0.074336395","0.14354475","0.59095275","0.79034424","0.5235988"
"488678876","-0.08141047","0.141109","0.5911042","0.78997236","0.5235988"
"498567506","-0.090231284","0.13842732","0.591739","0.78901285","0.5235988"
"508456136","-0.100957066","0.13527508","0.5926371","0.7875846","0.5235988"
"518337515","-0.113635175","0.13169451","0.59362066","0.78572154","0.5235988"
"528218894","-0.1281871","0.12773575","0.59483844","0.7832106","0.5235988"
