"timestamp","x","y","z"
"93156180","0.11071932","-0.02397646","-0.2771801"
"112933940","0.062308256","-0.041691553","-0.3857614"
"117878380","0.062308256","-0.041691553","-0.3857614"
"122822820","0.059864793","-0.043982297","-0.3747658"
"127767260","0.059864793","-0.043982297","-0.3747658"
"132711700","0.046578474","-0.03863723","-0.35170567"
"137656140","0.046578474","-0.03863723","-0.35170567"
"142600580","0.032223143","-0.025809057","-0.31520647"
"147545020","0.032223143","-0.025809057","-0.31520647"
"152489460","0.037110064","-0.035430185","-0.3089451"
"157433900","0.037110064","-0.035430185","-0.3089451"
"162378340","0.05024367","-0.047800206","-0.3126103"
"167322780","0.05024367","-0.047800206","-0.3126103"
"172267220","0.075594574","-0.047647487","-0.29703322"
"177211660","0.075594574","-0.047647487","-0.29703322"
"182156100","0.105832405","-0.04841107","-0.27290404"
"187100540","0.105832405","-0.04841107","-0.27290404"
"192044980","0.12629639","-0.05681047","-0.25228736"
"196985544","0.12629639","-0.05681047","-0.25228736"
"201926109","0.13469578","-0.07009678","-0.24113905"
"206866673","0.13469578","-0.07009678","-0.24113905"
"211807238","0.13103059","-0.088422745","-0.23945917"
"216747803","0.13103059","-0.088422745","-0.23945917"
"221688367","0.12843442","-0.108123146","-0.23915374"
"226628932","0.12843442","-0.108123146","-0.23915374"
"231569496","0.11988231","-0.122783914","-0.23625213"
"236513936","0.11988231","-0.122783914","-0.23625213"
"241458376","0.10064005","-0.12629639","-0.23105977"
"246402816","0.10064005","-0.12629639","-0.23105977"
"251347256","0.074067414","-0.12003502","-0.2284636"
"256291696","0.074067414","-0.12003502","-0.2284636"
"261236136","0.042760566","-0.10399981","-0.2237294"
"266180576","0.042760566","-0.10399981","-0.2237294"
"271125016","0.0030543262","-0.080634214","-0.22250767"
"276069331","0.0030543262","-0.080634214","-0.22250767"
"281013646","-0.03176499","-0.054825157","-0.22510384"
"285957961","-0.03176499","-0.054825157","-0.22510384"
"290902276","-0.05207626","-0.0364992","-0.2264783"
"295846591","-0.05207626","-0.0364992","-0.2264783"
"300790906","-0.0580322","-0.022907447","-0.22311853"
"305735221","-0.0580322","-0.022907447","-0.22311853"
"310679536","-0.0627664","-0.0154243475","-0.21456642"
"315623976","-0.0627664","-0.0154243475","-0.21456642"
"320568416","-0.071318515","-0.021533","-0.21685717"
"325512856","-0.071318515","-0.021533","-0.21685717"
"330457296","-0.090713486","-0.030390546","-0.2396119"
"335401736","-0.090713486","-0.030390546","-0.2396119"
"340346176","-0.13057245","-0.025809057","-0.25381452"
"345290616","-0.13057245","-0.025809057","-0.25381452"
"350235056","-0.17623462","-0.002443461","-0.2574797"
"355179496","-0.17623462","-0.002443461","-0.2574797"
"360123936","-0.21227567","0.03191771","-0.25900686"
"365068376","-0.21227567","0.03191771","-0.25900686"
"370012816","-0.23732115","0.067500606","-0.26435193"
"374957256","-0.23732115","0.067500606","-0.26435193"
"379901696","-0.25778514","0.098043874","-0.27214047"
"384846136","-0.25778514","0.098043874","-0.27214047"
"389790576","-0.27687466","0.12003502","-0.28328875"
"394735016","-0.27687466","0.12003502","-0.28328875"
"399679456","-0.2938262","0.12843442","-0.29794952"
"404623896","-0.2938262","0.12843442","-0.29794952"
"409568336","-0.2938262","0.12843442","-0.29794952"
"414512776","-0.31673363","0.13179417","-0.31597003"
"419457216","-0.34681875","0.1386664","-0.34865135"
"424401656","-0.38560867","0.13439035","-0.38713586"
"429346096","-0.41340306","0.12889257","-0.42577308"
"434290536","-0.4269948","0.07009678","-0.4195117"
"439234976","-0.37782016","-0.0025961774","-0.2883284"
"444179416","-0.44241914","0.05757405","-0.21090123"
"449123856","-0.59513545","0.1366811","-0.1207986"
"454068296","-0.8034405","0.35323283","0.20066923"
"459012736","-0.860251","0.31780264","0.279929"
"463957176","-0.9286679","0.19761491","0.12736541"
"468901616","-1.041678","0.11071932","-0.09865474"
"473845931","-1.1588113","0.1328632","-0.25244007"
"478790246","-1.2667818","0.25167647","-0.27565295"
"483734561","-1.3816245","0.399964","-0.22021692"
"488678876","-1.5254833","0.54611355","-0.14630222"
"493623191","-1.6974418","0.62949663","-0.094989546"
"498567506","-1.8865047","0.68554354","-0.055283304"
"503511821","-2.0803015","0.76342887","-0.0364992"
"508456136","-2.271655","0.8520043","-0.042455133"
"513396825","-2.460565","0.9392053","-0.053145275"
"518337515","-2.6458101","1.0317514","-0.03970624"
"523278204","-2.8273897","1.1232284","-0.008093964"
"528218894","-3.0079005","1.2052372","0.033444874"
"533159583","-3.2029192","1.2773192","0.079107046"
"538100273","-3.4220672","1.3422236","0.12385293"
"543040963","-3.6714528","1.4033102","0.16065755"
"547981652","-3.9484801","1.4570663","0.19532417"
"552929842","-4.2389464","1.508379","0.2350304"
"557878033","-4.520861","1.5673275","0.28420505"
"562826223","-4.794376","1.6227635","0.3492622"
"567774414","-5.0607133","1.6736181","0.43264532"
"572722604","-5.316055","1.7198911","0.5366451"
"577670795","-5.552154","1.7591392","0.6588182"
"582618985","-5.7737455","1.7936531","0.8003862"
"587567175","-5.980982","1.8248072","0.9601275"
"592511615","-6.1628666","1.8452712","1.1430815"
"597456055","-6.3108487","1.8547395","1.3379476"
"602400495","-6.435007","1.8556559","1.5315919"
"607344935","-6.5373273","1.8393153","1.720502"
"612289375","-6.602537","1.8069394","1.9045252"
"617233815","-6.6158233","1.7719674","2.0879374"
"622178255","-6.5721464","1.7481437","2.2838724"
"627122695","-6.465856","1.7464638","2.4921775"
"632063260","-6.295272","1.7658587","2.7165177"
"637003824","-6.086203","1.7852536","2.9463558"
"641944389","-5.8433843","1.7898352","3.1677945"
"646884954","-5.562081","1.765706","3.366173"
"651825518","-5.2496233","1.7153096","3.5392005"
"656766083","-4.9301405","1.638646","3.6798522"
"661706647","-4.636162","1.5395331","3.7931678"
"666647212","-4.3930373","1.4312572","3.878078"
"671591652","-4.2004623","1.3338243","3.9390118"
"676536092","-3.987423","1.2377657","4.0019307"
"681480532","-3.8154643","1.1268936","4.0657663"
"686424972","-3.739717","1.0578659","4.126089"
"691369412","-3.7410915","1.0158689","4.186565"
"696313852","-3.7797287","0.9973902","4.249484"
"701258292","-3.8460076","1.01312","4.30828"
"706202732","-3.946953","1.0630583","4.3545527"
"711147047","-4.104556","1.1313224","4.3852487"
"716091362","-4.3104177","1.2176071","4.3941064"
"721035677","-4.559651","1.313513","4.3789873"
"725979992","-4.8571424","1.3967434","4.341419"
"730924307","-5.1741815","1.4698945","4.285983"
"735868622","-5.5069504","1.5355625","4.222453"
"740812937","-5.858961","1.5986344","4.148233"
"745757252","-6.219372","1.6614008","4.0532436"
"750705567","-6.589709","1.7055358","3.944204"
"755653882","-6.967529","1.7188221","3.8249328"
"760602198","-7.3343534","1.7172949","3.6986363"
"765550513","-7.690641","1.7009543","3.5688274"
"770498829","-8.044484","1.6589572","3.443142"
"775447144","-8.40459","1.591304","3.3241758"
"780395460","-8.780883","1.4535538","3.1994066"
"785343775","-9.19398","1.2250903","2.9906435"
"790284340","-9.604023","1.0713049","2.8580859"
"795224904","-9.982607","0.9074403","2.848312"
